,Symbol,Latest Bond Rating,Coupon Description,calculated_dirty_price,FULL,fv_bond
2011,140622.SH,AAA,4.05%,103.40008155453363,102.9959,105.95853744711276
2012,140610.SH,AAA,4.05%,105.94891019726286,103.0847,108.57043243913425
2013,188032.SH,AAA,4.05%,106.09699873056876,103.2511,108.72218516665511
2014,147023.SH,AAA,4.05%,105.62497281867876,101.3315,108.2384797912911
2015,147252.SH,AAA,4.05%,107.72044440976019,101.4314,110.38580019679641
2016,147256.SH,AAA,4.05%,105.1524255894079,103.4619,107.75424019945076
2017,152426.SH,AA+,4.05%,107.88428788272086,103.5507,110.55369769266069
2018,147491.SH,AAA,4.05%,105.83559586827589,101.5978,108.45431434337695
2019,147531.SH,AAA,4.05%,105.83579356101923,101.6089,108.45451692768476
2020,147533.SH,AAA,4.05%,105.83579356101923,101.6089,108.45451692768476
2021,147534.SH,AAA,4.05%,105.83579356101923,101.6089,108.45451692768476
2022,147536.SH,AAA,4.05%,105.83579356101923,101.6089,108.45451692768476
2023,151277.SH,AAA,4.05%,103.81039212989002,103.6505,106.37900044685341
2024,147551.SH,AAA,4.05%,105.89047161513848,106.99,108.51054789553149
2025,147555.SH,AAA,4.05%,105.89047161513848,101.62,108.51054789553149
2026,147920.SH,AAA,4.05%,105.94038460917267,101.6422,108.56169590013609
2027,147529.SH,AAA,4.05%,105.92410694746646,101.6533,108.54501547588963
2028,147545.SH,AAA,4.05%,105.92410694746646,101.6533,108.54501547588963
2029,147547.SH,AAA,4.05%,105.92410694746646,101.6533,108.54501547588963
2030,175783.SH,AAA,4.05%,105.42415495231054,103.8281,108.03269303470714
2031,147774.SH,AAA,4.05%,106.54724930155449,100.233,109.18357640802677
2032,185126.SH,AAA,4.04%,104.12640311320438,100.953,106.70283057450715
2033,147192.SH,AAA,4.04%,102.01628080126224,100.7859,104.54049694143367
2034,175374.SH,AAA,4.04%,103.4032158365694,103.3594,105.96174928152782
2035,152294.SH,AAA,4.04%,104.58810410613597,104.9729,107.17595555867955
2036,188760.SH,AAA,4.04%,104.8633285467842,101.6381,107.45798995132559
2037,184050.SH,AAA,4.04%,106.05471077583769,101.9603,108.67885086974188
2038,147751.SH,AAA,4.04%,104.42940420947583,102.424,107.01332890800086
2039,140706.SH,AAA,4.04%,103.15534717813964,102.6011,105.70774754254134
2040,140704.SH,AAA,4.04%,105.61837368420787,102.6454,108.23171737266976
2041,175972.SH,AAA,4.04%,107.60846579413027,103.3538,110.27105086430927
2042,147257.SH,AAA,4.04%,107.20332900444015,103.4534,109.85588966659839
2043,147260.SH,AAA,4.04%,107.20332900444015,103.4534,109.85588966659839
2044,152433.SH,AAA,4.04%,107.61200467749865,106.6266,110.27467731121601
2045,147735.SH,AAA,4.04%,106.60614803935434,100.3542,109.24393249306003
2046,184177.SH,AA+,4.03%,104.64204349465243,100.4968,107.23122958392275
2047,197784.SH,AAA,4.03%,104.1884322840234,100.7729,106.76639454970166
2048,155848.SH,AAA,4.03%,102.1162294845812,101.7916,104.64291868177492
2049,155868.SH,AAA,4.03%,102.24864793362143,101.6083,104.77861359594111
2050,147651.SH,AAA,4.03%,105.75562391551624,101.6672,108.37236362318595
2051,147653.SH,AAA,4.03%,105.75562391551624,101.6672,108.37236362318595
2052,147788.SH,AAA,4.03%,104.24699841021885,102.2082,106.82640979323259
2053,188206.SH,AAA,4.03%,106.86747106612573,105.334,109.51172150542504
2054,140630.SH,AAA,4.03%,105.83739579768377,102.9701,108.45615880891992
2055,140625.SH,AAA,4.03%,103.38025881715623,102.9811,105.93822423043895
2056,188089.SH,AAA,4.03%,107.34497117644597,103.1688,110.00103652877617
2057,147019.SH,AAA,4.03%,105.5154018738588,101.3249,108.12619770325719
2058,175736.SH,AAA,4.03%,106.45228138393217,103.7761,109.08625867380087
2059,147506.SH,AAA,4.03%,106.03155156907329,101.877,108.65511862852605
2060,147697.SH,AAA,4.03%,106.03155156907329,101.877,108.65511862852605
2061,163996.SH,AAA,4.03%,103.93688583566367,103.8754,106.50862402024462
2062,147804.SH,AAA,4.02%,102.10302957955379,100.9472,104.6293921679645
2063,147141.SH,AAA,4.02%,104.29987512012221,100.9582,106.88059484572135
2064,157044.SH,AAA,4.02%,105.45459069562358,101.3327,108.06388185776298
2065,147580.SH,AAA,4.02%,105.46069394285219,101.3547,108.0701361192713
2066,147583.SH,AAA,4.02%,105.46069394285219,101.3547,108.0701361192713
2067,147507.SH,AAA,4.02%,105.71607340359282,101.6741,108.33183450236045
2068,140997.SH,AAA,4.02%,102.60752624732451,101.7512,105.14637173181268
2069,140999.SH,AAA,4.02%,102.60752624732451,101.7512,105.14637173181268
2070,140836.SH,AAA,4.02%,105.0372927051698,101.9384,107.63625855144304
2071,140969.SH,AAA,4.02%,105.0460806717004,101.9825,107.64526396098158
2072,163738.SH,AAA,4.02%,104.32426079141582,104.4129,106.90558389820652
2073,140711.SH,AAA,4.02%,105.39965257380295,102.423,108.00758438729017
2074,155482.SH,AAA,4.02%,105.4911662885707,104.9442,108.10136245039573
2075,140698.SH,AAA,4.02%,105.51096056135188,102.5992,108.12164649816621
2076,140700.SH,AAA,4.02%,105.51096056135188,102.5992,108.12164649816621
2077,140920.SH,AAA,4.02%,105.51096056135188,102.5992,108.12164649816621
2078,188117.SH,AA+,4.02%,105.68802593966775,102.7975,108.3030930525287
2079,147581.SH,AAA,4.02%,105.43545321468937,101.3547,108.04427085301593
2080,147584.SH,AAA,4.02%,105.43545321468937,101.3547,108.04427085301593
2081,152740.SH,AAA,4.02%,108.08173379867108,105.7677,110.75602906575499
2082,147456.SH,AAA,4.02%,105.90183187756188,101.8062,108.52218924796854
2083,140879.SH,AAA,4.01%,104.83473155458537,105.3429,107.4286853760949
2084,140989.SH,AAA,4.01%,104.84356808137562,101.7468,107.43774054743258
2085,140995.SH,AAA,4.01%,102.59768801955443,101.7468,105.13629007413971
2086,147902.SH,AAA,4.01%,102.59768801955443,101.7468,105.13629007413971
2087,147903.SH,AAA,4.01%,102.59768801955443,101.7468,105.13629007413971
2088,147434.SH,AAA,4.01%,105.87035110498604,101.8896,108.48992953821114
2089,147440.SH,AAA,4.01%,103.98206408565358,101.8896,106.55492012776583
2090,140975.SH,AAA,4.01%,105.06636837562809,102.0105,107.66605364899746
2091,147793.SH,AAA,4.01%,104.20798859490321,102.1973,106.78643474761573
2092,140718.SH,AAA,4.01%,105.30742508419895,102.3621,107.91307488822652
2093,140722.SH,AAA,4.01%,105.30742508419895,102.3621,107.91307488822652
2094,147866.SH,AAA,4.01%,106.70387874663027,102.9114,109.34408137738338
2095,139470.SH,AAA,4.01%,105.86307947027858,103.0652,108.48247797949986
2096,147259.SH,AAA,4.01%,105.07389971873972,103.4277,107.67377134214746
2097,147508.SH,AAA,4.01%,105.68378472765639,101.6699,108.29874689907336
2098,147510.SH,AAA,4.01%,105.68378472765639,108.2599,108.29874689907336
2099,147511.SH,AAA,4.01%,105.68378472765639,101.6699,108.29874689907336
2100,147513.SH,AAA,4.01%,105.68378472765639,101.6699,108.29874689907336
2101,147461.SH,AAA,4.01%,105.79399846662287,101.7578,108.41168768608144
2102,184125.SH,AAA,4.00%,104.74565350156534,100.5699,107.33740324096757
2103,152362.SH,AAA,4.00%,103.9519157713235,102.5808,106.52402584562519
2104,185122.SH,AAA,4.00%,103.02460332805826,100.6137,105.57376866238424
2105,185102.SH,AAA,4.00%,104.51534244146222,100.6247,107.10139353266236
2106,136083.SH,AAA,4.00%,104.7910140964657,101.9785,107.38388620520813
2107,184135.SH,AA+,4.00%,104.76589347635462,100.8,107.3581440188702
2108,188994.SH,AAA,4.00%,104.17098098088118,100.7548,106.74851144429499
2109,155826.SH,AAA,4.00%,104.24257365848622,103.6234,106.82187555868356
2110,197453.SH,AAA,4.00%,103.30343094168265,100.9863,105.8594953822798
2111,147092.SH,AAA,4%,102.19031677833924,101.1068,104.71883913727162
2112,188942.SH,AAA,4.00%,105.35455926022152,103.2807,107.9613753177817
2113,155792.SH,AAA,4%,104.39081785711193,103.7207,106.9737878031929
2114,147973.SH,AAA,4%,102.23684349078567,101.2055,104.76651707261684
2115,152298.SH,AAA,4.00%,104.44850648958189,104.1474,107.03290384093623
2116,157047.SH,AAA,4.00%,105.32039633695649,101.2712,107.92636709216275
2117,197168.SH,AA+,4.00%,104.67947612462298,101.5342,107.26958841947537
2118,175027.SH,AAA,4%,102.52037612364036,102.331,105.05706522929277
2119,184031.SH,AA+,4%,105.68690091652962,101.7096,108.30194019264194
2120,140876.SH,AAA,4%,102.58446925722001,101.7096,105.12274423643089
2121,140844.SH,AAA,4%,102.62698224314705,101.7753,105.16630913254718
2122,175030.SH,AAA,4.00%,103.95989754478835,102.8459,106.53220511424716
2123,155607.SH,AAA,4.00%,102.7190293121091,104.8068,105.26063374677264
2124,188550.SH,AA+,4.00%,106.15262712505451,101.8678,108.77918998939438
2125,167465.SH,AAA,4.00%,104.00314903654552,101.9178,106.57652678924103
2126,196582.SH,AAA,4.00%,105.04828816916076,102.0164,107.64752607914242
2127,140808.SH,AAA,4%,105.04895126535698,102.0384,107.64820558250531
2128,152531.SH,AAA,4.00%,105.98704172513573,103.4603,108.60950746560705
2129,155576.SH,AAA,4%,105.08463315251865,104.5712,107.68477035615115
2130,163730.SH,AAA,4%,104.1752404194549,103.2589,106.75287627529737
2131,147782.SH,AAA,4.00%,104.1884836872454,102.1918,106.76644722480731
2132,147783.SH,AAA,4.00%,104.1884836872454,102.1918,106.76644722480731
2133,147791.SH,AAA,4%,104.1884836872454,102.1918,106.76644722480731
2134,147759.SH,AAA,4.00%,106.08133863380004,105.2227,108.70613758792068
2135,152523.SH,AAA,4.00%,106.11193947249939,103.2237,108.73749559136215
2136,140789.SH,AAA,4%,105.22553698033074,102.2575,107.82916060508722
2137,188414.SH,AAA,4.00%,105.22553698033074,103.1775,107.82916060508722
2138,155910.SH,AAA,4.00%,102.95875418309124,102.3014,105.50629019439903
2139,196620.SH,AA+,4.00%,105.26954815353037,102.3123,107.87426075852474
2140,163713.SH,AA+,4%,102.9655053391982,102.3123,105.51320839616845
2141,136532.SH,AAA,4%,106.26384553495224,93.2242,108.89316030617542
2142,140941.SH,AAA,4.00%,105.27854157327889,102.3562,107.88347670486517
2143,167187.SH,AA+,4%,104.34320865902129,102.389,106.92500059797148
2144,178798.SH,AA+,4.00%,105.45816955819824,102.5644,108.06754927309221
2145,147703.SH,AAA,4.00%,104.47018546841156,102.5644,107.05511922854139
2146,188253.SH,AAA,4.00%,106.84628902179644,103.4973,109.4900153481036
2147,151684.SH,AAA,4.00%,103.15596488290413,102.6411,105.70838053134014
2148,140683.SH,AAA,4.00%,103.15178898660307,102.6521,105.70410130971925
2149,152895.SH,AA+,4.00%,106.6863848592047,102.6959,109.32615463401905
2150,163607.SH,AAA,4%,106.84632174242921,102.7616,109.49004887835176
2151,147302.SH,AAA,4%,104.62765892550286,102.7836,107.21648909352874
2152,147888.SH,AAA,4%,106.57637898623088,102.8055,109.21342685628755
2153,152858.SH,AAA,4.00%,107.1428039868015,103.1452,109.79386706224898
2154,155388.SH,AAA,4.00%,103.49617400033802,104.8481,106.0570075340225
2155,155366.SH,AAA,4.00%,103.49201156883478,104.18,106.05274211036252
2156,147586.SH,AAA,4.00%,105.23218949514347,101.2712,107.83597772485447
2157,147590.SH,AAA,4.00%,105.23218949514347,101.2712,107.83597772485447
2158,147591.SH,AAA,4.00%,105.23218949514347,101.2712,107.83597772485447
2159,157050.SH,AAA,4.00%,105.23218949514347,101.2712,107.83597772485447
2160,151413.SH,AAA,4%,103.5866059895789,103.3534,106.14967710617698
2161,147251.SH,AAA,4.00%,105.05426825107266,103.4192,107.65365412782164
2162,163323.SH,AAA,4.00%,107.39271683928422,106.3907,110.049963575329
2163,163256.SH,AAA,4%,107.23912045506704,104.8003,109.8925667146676
2164,152405.SH,AA+,4.00%,107.81434208277815,103.6822,110.48202120506924
2165,163177.SH,AAA,4%,105.31801134301072,103.1299,107.92392308567344
2166,175763.SH,AAA,4.00%,105.31801134301072,104.3999,107.92392308567344
2167,147416.SH,AAA,4.00%,105.85384603950288,101.7759,108.47301608347519
2168,152396.SH,AA+,4.00%,107.44898790396502,102.4914,110.10762697002394
2169,163987.SH,AAA,4.00%,103.75671814154873,100.1968,106.32399838865292
2170,147739.SH,AAA,4.00%,106.35260760319161,103.0907,108.9841186380261
2171,139416.SH,AAA,3.99%,101.86158186766858,100.6012,104.38197025072147
2172,175415.SH,AAA,3.99%,103.01694648884347,100.634,105.56592236794745
2173,155846.SH,AAA,3.99%,102.08069005324758,101.911,104.60649988877981
2174,147134.SH,AAA,3.99%,104.2575773553745,101.0057,106.83725049605962
2175,147133.SH,AAA,3.99%,102.11626849359601,101.0057,104.64295865600022
2176,175328.SH,AAA,3.99%,102.1733429241699,102.1532,104.70144529448557
2177,175256.SH,AAA,3.99%,102.27368348778488,102.0462,104.80426861152188
2178,188875.SH,AAA,3.99%,105.08134937452391,101.2571,107.6814053267586
2179,147052.SH,AAA,3.99%,102.28086839546653,101.2571,104.81163129729732
2180,147053.SH,AAA,3.99%,102.28086839546653,101.2571,104.81163129729732
2181,188860.SH,AAA,3.99%,105.12712165793728,103.7108,107.72831016603126
2182,147018.SH,AAA,3.99%,104.48825314613151,101.3118,107.07363395964691
2183,147022.SH,AAA,3.99%,104.48825314613151,101.3118,107.07363395964691
2184,147027.SH,AAA,3.99%,102.31680932962382,101.3118,104.84846152760794
2185,147028.SH,AAA,3.99%,102.31680932962382,101.3118,104.84846152760794
2186,147029.SH,AAA,3.99%,102.31680932962382,101.3118,104.84846152760794
2187,147030.SH,AAA,3.99%,102.31680932962382,101.3118,104.84846152760794
2188,147031.SH,AAA,3.99%,102.31680932962382,101.3118,104.84846152760794
2189,155750.SH,AAA,3.99%,102.43177780233195,102.7667,104.96627469600719
2190,147009.SH,AAA,3.99%,102.42818204979139,101.5085,104.96258997279914
2191,147010.SH,AAA,3.99%,102.42818204979139,101.5085,104.96258997279914
2192,155665.SH,AAA,3.99%,104.76629842041906,103.7035,107.35855898257402
2193,175077.SH,AAA,3.99%,102.61711426408522,67.1209,105.15619698743828
2194,188616.SH,AAA,3.99%,103.88896628664385,101.7928,106.45951878499788
2195,147678.SH,AAA,3.99%,105.72967122204611,104.7846,108.34576877527513
2196,175067.SH,AAA,3.99%,103.8836548241178,103.0846,106.45407589953298
2197,147443.SH,AAA,3.99%,105.76029822612914,104.1756,108.37715359151743
2198,175029.SH,AAA,3.99%,105.77833962583829,105.1174,108.39564139440829
2199,140983.SH,AAA,3.99%,102.66645545561589,101.8474,105.206759041277
2200,140812.SH,AAA,3.99%,104.95966241319657,101.9677,107.55670743237803
2201,140835.SH,AAA,3.99%,104.95966241319657,101.9677,107.55670743237803
2202,140968.SH,AAA,3.99%,102.72561562495075,101.9677,105.26738302651573
2203,140833.SH,AAA,3.99%,105.00858502235309,102.0005,107.60684054674688
2204,140972.SH,AAA,3.99%,105.00858502235309,102.0005,107.60684054674688
2205,163913.SH,AAA,3.99%,104.05102490081183,102.0114,106.62558725883066
2206,188475.SH,AAA,3.99%,106.34258366397862,102.1426,108.97384667380229
2207,147781.SH,AAA,3.99%,104.16897877958756,102.1863,106.7464597019989
2208,147786.SH,AAA,3.99%,104.16897877958756,102.1863,106.7464597019989
2209,147787.SH,AAA,3.99%,104.16897877958756,102.1863,106.7464597019989
2210,155513.SH,AAA,3.99%,105.22154192885044,105.0147,107.82506670297889
2211,155505.SH,AAA,3.99%,105.31028276576329,100.1159,107.91600327817065
2212,152916.SH,AAA,3.99%,106.44470967958179,103.0542,109.07849962074322
2213,188285.SH,AAA,3.99%,104.44269728777346,102.547,107.02695090049265
2214,188264.SH,AAA,3.99%,106.4116927410997,102.558,109.04466573531538
2215,163640.SH,AAA,3.99%,106.40047444880511,105.5126,109.03316986581201
2216,136478.SH,AAA,3.99%,106.83234960975932,104.3954,109.47573102946359
2217,188080.SH,AAA,3.99%,107.34548522399754,103.1373,110.00156329554392
2218,152455.SH,AAA,3.99%,107.21538968919545,102.9592,109.86824877210461
2219,163382.SH,AAA,3.99%,107.12842245778128,104.756,109.77912968720707
2220,175900.SH,AAA,3.99%,107.71933162274372,103.5199,110.38465987579296
2221,163289.SH,AAA,3.99%,107.35702465215032,103.5855,110.01338824685597
2222,175825.SH,AAA,3.99%,106.24725461656577,104.8183,108.87615887425481
2223,130389.SH,AAA,3.99%,105.9150667650834,102.0114,108.53575160985427
2224,140793.SH,AAA,3.99%,106.24395223328652,100.2186,108.87277477922223
2225,185159.SH,AAA,3.98%,104.65326812211781,100.567,107.24273194534973
2226,155781.SH,AAA,3.98%,102.09939252238954,102.7814,104.62566511812139
2227,147078.SH,AAA,3.98%,102.20644768388131,101.1558,104.7353691741269
2228,147081.SH,AAA,3.98%,102.20644768388131,101.1558,104.7353691741269
2229,147071.SH,AAA,3.98%,104.35319849418751,101.1995,106.93523761430295
2230,147034.SH,AAA,3.98%,102.26749267137293,101.2758,104.7979246140825
2231,147039.SH,AAA,3.98%,102.26749267137293,101.2758,104.7979246140825
2232,147040.SH,AAA,3.98%,102.26749267137293,101.2758,104.7979246140825
2233,147013.SH,AAA,3.98%,104.47350609863307,101.3303,107.05852202200522
2234,147015.SH,AAA,3.98%,104.47350609863307,101.3303,107.05852202200522
2235,147001.SH,AAA,3.98%,102.41835819212719,101.5048,104.95252304079541
2236,147003.SH,AAA,3.98%,102.41835819212719,101.5048,104.95252304079541
2237,147005.SH,AAA,3.98%,102.41835819212719,101.5048,104.95252304079541
2238,152288.SH,AAA,3.98%,104.62270851151932,104.5802,107.21141619012704
2239,175152.SH,AAA,3.98%,103.7253139158429,99.772,106.29181711978522
2240,184043.SH,AAA,3.98%,105.5379086311211,101.6792,108.14926135123828
2241,147460.SH,AAA,3.98%,105.6590762253762,101.7447,108.27342702770811
2242,147451.SH,AAA,3.98%,105.6986652884875,101.7883,108.31399565360387
2243,147452.SH,AAA,3.98%,105.6986652884875,101.7883,108.31399565360387
2244,147454.SH,AAA,3.98%,105.6986652884875,101.7883,108.31399565360387
2245,155644.SH,AAA,3.98%,102.61766307738596,101.8801,105.1567593801734
2246,147503.SH,AAA,3.98%,105.75119800741723,101.8537,108.36782820365825
2247,147505.SH,AAA,3.98%,105.75119800741723,101.8537,108.36782820365825
2248,147696.SH,AAA,3.98%,105.75119800741723,101.8537,108.36782820365825
2249,155589.SH,AAA,3.98%,104.96893829268087,104.2845,107.56621282743109
2250,140974.SH,AAA,3.98%,102.75432953643926,104.0155,105.29680741400138
2251,155536.SH,AAA,3.98%,105.10718374328594,104.4808,107.70787892222138
2252,147761.SH,AAA,3.98%,106.00547355828236,102.1917,108.62839536253442
2253,147773.SH,AAA,3.98%,106.06445505159978,102.2353,108.68883625072719
2254,196580.SH,AA+,3.98%,105.16770122017553,102.2462,107.76989379923894
2255,155907.SH,AAA,3.98%,102.95919104837672,105.2226,105.5067378691592
2256,140713.SH,AAA,3.98%,105.28385764251661,102.3989,107.88892431102688
2257,147744.SH,AAA,3.98%,104.31715808985183,102.4098,106.89830545259673
2258,188170.SH,AAA,3.98%,105.33863556196066,102.4643,107.94505761519285
2259,167070.SH,AA+,3.98%,104.41520841522842,102.5298,106.99878186341692
2260,167035.SH,AAA,3.98%,104.4252237920752,102.5734,107.00904505341359
2261,163666.SH,AAA,3.98%,103.1284516586355,102.5843,105.68018653999961
2262,140702.SH,AAA,3.98%,103.1336062894822,102.5561,105.68546871325697
2263,136480.SH,AAA,3.98%,106.78543867039309,105.4488,109.42765936016909
2264,151268.SH,AAA,3.98%,103.70933498788472,103.5547,106.27544282093587
2265,175673.SH,AAA,3.98%,102.65044787153982,100.1745,105.19035537726377
2266,147181.SH,AAA,3.97%,101.95819798182997,100.8158,104.48097696325453
2267,147102.SH,AAA,3.97%,102.10732253751353,101.0442,104.63379134773201
2268,175334.SH,AAA,3.97%,102.18945601923427,102.1921,104.71795708017373
2269,163648.SH,AAA,3.97%,102.40853433446294,102.381,104.94245610879167
2270,155702.SH,AAA,3.97%,104.65091733425352,103.6989,107.24032299131214
2271,147926.SH,AAA,3.97%,102.4979393812902,101.6098,105.03407332862152
2272,147927.SH,AAA,3.97%,102.4979393812902,101.6098,105.03407332862152
2273,163904.SH,AAA,3.97%,103.95822072168073,101.9578,106.53048680105661
2274,140809.SH,AAA,3.97%,104.96241184337995,102.0231,107.55952489244832
2275,140961.SH,AAA,3.97%,102.75446616999416,102.0339,105.2969474283169
2276,152954.SH,AAA,3.97%,106.32754119518724,103.428,108.95843200517953
2277,188200.SH,AAA,3.97%,106.39497548173367,104.4574,109.02753483632654
2278,188159.SH,AAA,3.97%,105.57121376848619,103.1162,108.18339056653122
2279,147298.SH,AAA,3.97%,104.60313997607004,102.8062,107.19136346516768
2280,188136.SH,AAA,3.97%,106.55001448563334,105.0197,109.18641001179536
2281,188084.SH,AAA,3.97%,107.25130383531437,104.5616,109.90505155155323
